side,entry_time,exit_time,entry,exit,units,pnl,pips,reason
long,2025-10-31 03:52:06.042736+00:00,2025-10-31 04:37:06.042736+00:00,1.045457322485129,1.04474404808095,49000,-40.83044580476603,-8.332744041788985,sl
long,2025-10-31 14:22:06.042736+00:00,2025-10-31 14:37:06.042736+00:00,1.0440070948853284,1.0433289483262038,51000,-40.705474515353096,-7.981465591245706,sl
long,2025-11-02 22:37:06.042736+00:00,2025-11-03 03:37:06.042736+00:00,1.0282295166616346,1.029787764273433,48000,69.03588536632064,14.382476117983469,tp
short,2025-11-03 04:22:06.042736+00:00,2025-11-03 04:52:06.042736+00:00,1.0292323570368656,1.0290259701489801,45000,3.8874099548445606,0.8638688788543469,tp
long,2025-11-03 11:52:06.042736+00:00,2025-11-03 17:37:06.042736+00:00,1.0256732393389136,1.0275369334289135,41000,71.49145768999458,17.436940899998678,tp
short,2025-11-03 18:52:06.042736+00:00,2025-11-03 20:22:06.042736+00:00,1.0280782281225864,1.0287879534640791,50000,-41.48626707463587,-8.297253414927173,sl
short,2025-11-04 02:07:06.042736+00:00,2025-11-04 02:52:06.042736+00:00,1.0310216257127462,1.0316301504107752,58000,-42.25443248568009,-7.2852469802896715,sl
short,2025-11-04 06:37:06.042736+00:00,2025-11-04 07:22:06.042736+00:00,1.0343058069174762,1.0349446106725606,55000,-41.73420652964228,-7.58803755084405,sl
short,2025-11-04 14:22:06.042736+00:00,2025-11-04 15:22:06.042736+00:00,1.0359509237564977,1.0351686420215822,56000,37.08777715526563,6.622817349154576,tp
short,2025-11-04 18:22:06.042736+00:00,2025-11-04 21:07:06.042736+00:00,1.038076783579228,1.0363797302177953,45000,70.96740126446994,15.770533614326656,tp
long,2025-11-05 04:37:06.042736+00:00,2025-11-05 06:37:06.042736+00:00,1.034778934711858,1.03412603594189,54000,-41.73653357826552,-7.728987699678801,sl
long,2025-11-05 08:52:06.042736+00:00,2025-11-05 09:07:06.042736+00:00,1.0327624808091638,1.0320982600707258,53000,-41.56369913721244,-7.842207384379706,sl
short,2025-11-05 14:52:06.042736+00:00,2025-11-05 17:07:06.042736+00:00,1.033205201264289,1.0322233931034748,56000,48.26125700559342,8.618081608141683,tp
short,2025-11-05 19:37:06.042736+00:00,2025-11-05 23:37:06.042736+00:00,1.0343896411325724,1.0331212880355891,46000,52.82424246122971,11.483530969832547,tp
long,2025-11-06 00:07:06.042736+00:00,2025-11-06 00:22:06.042736+00:00,1.0340317675323838,1.0341741380800706,46000,1.029045193594782,0.223705476868431,tp
long,2025-11-06 04:22:06.042736+00:00,2025-11-06 06:07:06.042736+00:00,1.031831122483401,1.033179762263117,42000,51.60287074807195,12.286397797159989,tp
short,2025-11-06 07:37:06.042736+00:00,2025-11-06 10:07:06.042736+00:00,1.03485649086978,1.03263399281621,46000,96.71491046421485,21.02498053569888,tp
long,2025-11-06 13:52:06.042736+00:00,2025-11-06 15:22:06.042736+00:00,1.0321633879614864,1.0315012433400421,55000,-43.01795417943739,-7.821446214443161,sl
short,2025-11-07 02:07:06.042736+00:00,2025-11-07 06:52:06.042736+00:00,1.0315589600941104,1.030704838214143,49000,35.97197211840075,7.341218799673622,tp
long,2025-11-07 08:07:06.042736+00:00,2025-11-07 08:52:06.042736+00:00,1.0301862135879107,1.031150272019034,57000,48.111330574024564,8.440584311232382,tp
short,2025-11-07 14:52:06.042736+00:00,2025-11-07 15:52:06.042736+00:00,1.030455039130152,1.0310818608996695,58000,-43.31566263201851,-7.468217695175604,sl
short,2025-11-07 17:07:06.042736+00:00,2025-11-07 18:07:06.042736+00:00,1.03205764951532,1.030612287176973,52000,68.91884159404519,13.253623383470227,tp
short,2025-11-10 03:52:06.042736+00:00,2025-11-10 04:52:06.042736+00:00,1.030313355960811,1.0296339712702185,46000,25.73169576725906,5.593846905925882,tp
long,2025-11-10 11:07:06.042736+00:00,2025-11-10 12:07:06.042736+00:00,1.029916721439024,1.029271621640298,57000,-43.61068852737952,-7.650997987259566,sl
long,2025-11-10 12:22:06.042736+00:00,2025-11-10 12:37:06.042736+00:00,1.0297496976302776,1.0291019646243182,56000,-42.993048333722356,-7.677330059593278,sl
long,2025-11-10 13:07:06.042736+00:00,2025-11-10 13:37:06.042736+00:00,1.0289927431729755,1.028335080674184,55000,-42.77143743353313,-7.776624987915114,sl
short,2025-11-11 01:22:06.042736+00:00,2025-11-11 01:37:06.042736+00:00,1.0255634174860901,1.0247674250356256,46000,31.095652721370573,6.7599245046457765,tp
long,2025-11-11 05:52:06.042736+00:00,2025-11-11 06:37:06.042736+00:00,1.0230292856977878,1.0223505241111006,53000,-42.33436409442301,-7.987615866872265,sl
long,2025-11-11 09:37:06.042736+00:00,2025-11-11 19:37:06.042736+00:00,1.020819772489463,1.0224178509574309,59000,87.20662961010548,14.780784679678895,tp
long,2025-11-11 21:37:06.042736+00:00,2025-11-11 21:52:06.042736+00:00,1.0216356495855325,1.0217484866137805,54000,-0.38680047461144085,-0.07162971752063707,tp
short,2025-11-12 04:37:06.042736+00:00,2025-11-12 05:52:06.042736+00:00,1.0232863258304759,1.0241061403780924,44000,-41.35184009513009,-9.39814547616593,sl
short,2025-11-12 09:22:06.042736+00:00,2025-11-12 09:37:06.042736+00:00,1.02421220009971,1.0248609549401027,56000,-43.05027106198661,-7.68754840392618,sl
short,2025-11-12 11:07:06.042736+00:00,2025-11-12 11:22:06.042736+00:00,1.0258215487995186,1.0264420406835542,58000,-42.94852927406293,-7.404918840355678,sl
long,2025-11-12 16:22:06.042736+00:00,2025-11-12 18:22:06.042736+00:00,1.0235211082810376,1.0228878536203128,56000,-42.1822610005908,-7.532546607248357,sl
short,2025-11-13 01:22:06.042736+00:00,2025-11-13 01:52:06.042736+00:00,1.0232110789376911,1.0223853695822358,52000,36.69688648367766,7.057093554553396,tp
long,2025-11-13 03:52:06.042736+00:00,2025-11-13 07:37:06.042736+00:00,1.020718281720995,1.0200343385006405,52000,-41.80504745843281,-8.03943220354477,sl
long,2025-11-13 08:22:06.042736+00:00,2025-11-13 08:52:06.042736+00:00,1.0199448755893852,1.019248888676033,51000,-41.615332580965486,-8.159869133522644,sl
long,2025-11-13 09:22:06.042736+00:00,2025-11-13 11:37:06.042736+00:00,1.0193962973628168,1.018695572802098,50000,-41.03622803593398,-8.207245607186795,sl
long,2025-11-14 02:37:06.042736+00:00,2025-11-14 02:52:06.042736+00:00,1.017723535531413,1.0177392209926892,59000,-6.154557784699335,-1.0431453872371754,tp
long,2025-11-14 05:07:06.042736+00:00,2025-11-14 05:22:06.042736+00:00,1.0170383633149966,1.0174379840130143,59000,16.497621183043627,2.796206980176886,tp
short,2025-11-14 14:07:06.042736+00:00,2025-11-14 15:07:06.042736+00:00,1.01901590979397,1.019668973580332,54000,-41.74544446354719,-7.730637863619848,sl
long,2025-11-14 18:07:06.042736+00:00,2025-11-14 18:22:06.042736+00:00,1.0178251722382468,1.0188218866823835,54000,47.3425799833838,8.767144441367371,tp
short,2025-11-17 00:22:06.042736+00:00,2025-11-17 00:52:06.042736+00:00,1.0232500283542556,1.0239792563307772,48000,-40.76294287303873,-8.492279765216402,sl
short,2025-11-17 02:07:06.042736+00:00,2025-11-17 02:37:06.042736+00:00,1.0246846900382465,1.0254745946445456,44000,-40.03580267716172,-9.099046062991299,sl
short,2025-11-17 03:52:06.042736+00:00,2025-11-17 07:22:06.042736+00:00,1.026405053935364,1.0244719537510016,42000,76.1502077432176,18.131001843623242,tp
long,2025-11-17 07:52:06.042736+00:00,2025-11-17 08:07:06.042736+00:00,1.0255577543573076,1.0256176257679486,42000,-2.525400753077567,-0.6012858935898968,tp
long,2025-11-18 10:07:06.042736+00:00,2025-11-18 10:22:06.042736+00:00,1.025407487827799,1.0255199677003675,47000,-0.3534459892823527,-0.07520127431539403,tp
long,2025-11-18 13:22:06.042736+00:00,2025-11-18 14:07:06.042736+00:00,1.0246302447404665,1.0238987818660619,48000,-40.87021797142177,-8.514628744046203,sl
long,2025-11-18 14:52:06.042736+00:00,2025-11-18 15:22:06.042736+00:00,1.0230181660087463,1.0222301654951451,44000,-39.95202259845159,-9.080005136011724,sl
long,2025-11-18 16:07:06.042736+00:00,2025-11-18 17:07:06.042736+00:00,1.0216909966593288,1.0208512325882693,41000,-39.35032691344228,-9.597640710595677,sl
long,2025-11-19 03:07:06.042736+00:00,2025-11-19 03:22:06.042736+00:00,1.0170727375418254,1.0164482608757943,55000,-40.94621663170767,-7.444766660310486,sl
long,2025-11-19 03:52:06.042736+00:00,2025-11-19 04:37:06.042736+00:00,1.0161446166696426,1.015423860871291,47000,-39.51552252252113,-8.407557983515133,sl
short,2025-11-19 09:07:06.042736+00:00,2025-11-19 10:22:06.042736+00:00,1.0165644472811184,1.017205299974092,53000,-40.32519272759746,-7.60852692973537,sl
short,2025-11-19 19:07:06.042736+00:00,2025-11-19 19:52:06.042736+00:00,1.0175641531367943,1.0183565533380243,43000,-39.23320865289254,-9.12400201230059,sl
short,2025-11-20 05:07:06.042736+00:00,2025-11-20 05:52:06.042736+00:00,1.0174004052308199,1.0181565724797916,44000,-38.551358954757525,-8.761672489717618,sl
short,2025-11-20 05:52:06.042736+00:00,2025-11-20 06:07:06.042736+00:00,1.0178500528894052,1.0185798562289028,46000,-39.09095361688822,-8.4980333949757,sl
short,2025-11-20 07:07:06.042736+00:00,2025-11-20 07:52:06.042736+00:00,1.0187831018206448,1.017702362781481,42000,40.35103964488112,9.607390391638361,tp
short,2025-11-20 10:07:06.042736+00:00,2025-11-20 11:07:06.042736+00:00,1.0197596137992921,1.0185681489822813,41000,43.930057497443755,10.714648170108234,tp
short,2025-11-21 00:07:06.042736+00:00,2025-11-21 00:37:06.042736+00:00,1.0192161271839397,1.0199466667672152,46000,-39.12482083067362,-8.505395832755134,sl
short,2025-11-21 01:22:06.042736+00:00,2025-11-21 02:52:06.042736+00:00,1.0199527319901363,1.0206823276326698,46000,-39.08139955654092,-8.495956425334981,sl
short,2025-11-21 04:52:06.042736+00:00,2025-11-21 07:07:06.042736+00:00,1.0210551192612,1.0201338290630333,50000,40.06450990833899,8.012901981667799,tp
long,2025-11-21 11:37:06.042736+00:00,2025-11-21 11:52:06.042736+00:00,1.0192043996876456,1.01858908888862,54000,-39.70678314738559,-7.35310799025659,sl
short,2025-11-24 02:07:06.042736+00:00,2025-11-24 02:22:06.042736+00:00,1.015487239704569,1.0162329098922522,45000,-38.95515844575052,-8.656701876833448,sl
short,2025-11-24 06:07:06.042736+00:00,2025-11-24 09:22:06.042736+00:00,1.016941545919989,1.0159455060035194,47000,41.173876074075054,8.760399164696821,tp
long,2025-11-24 10:22:06.042736+00:00,2025-11-24 10:37:06.042736+00:00,1.0157579825253173,1.0151584428472238,56000,-40.29422197323956,-7.195396780935636,sl
short,2025-11-24 16:37:06.042736+00:00,2025-11-24 16:52:06.042736+00:00,1.0171033072918878,1.0165708824843365,47000,19.38396595491274,4.124248075513349,tp
short,2025-11-25 00:22:06.042736+00:00,2025-11-25 03:52:06.042736+00:00,1.0173382968676263,1.0180931303020746,44000,-38.49267111572368,-8.748334344482654,sl
short,2025-11-25 04:22:06.042736+00:00,2025-11-25 04:37:06.042736+00:00,1.0176909837070027,1.0183834208486249,48000,-38.99698279786313,-8.124371416221486,sl
short,2025-11-25 04:52:06.042736+00:00,2025-11-25 05:52:06.042736+00:00,1.0182482912577027,1.017533676423678,45000,26.757667531110826,5.946148340246849,tp
short,2025-11-25 08:52:06.042736+00:00,2025-11-25 09:07:06.042736+00:00,1.018767257922397,1.0181352824641592,51000,26.11074837012718,5.119754582377879,tp
short,2025-11-26 01:37:06.042736+00:00,2025-11-26 01:52:06.042736+00:00,1.0173156911892112,1.016898468928129,51000,15.158335315186857,2.9722226108209524,tp
long,2025-11-26 07:22:06.042736+00:00,2025-11-26 07:37:06.042736+00:00,1.0152236227247193,1.0160915158739399,45000,33.655191714924,7.478931492205333,tp
short,2025-11-26 11:07:06.042736+00:00,2025-11-26 13:52:06.042736+00:00,1.0173191500298842,1.0180885125284747,43000,-38.242587439391414,-8.893624985904978,sl
long,2025-11-26 17:37:06.042736+00:00,2025-11-26 17:52:06.042736+00:00,1.0162609954675166,1.0154954953245754,43000,-38.07650614647112,-8.855001429411889,sl
short,2025-11-27 00:37:06.042736+00:00,2025-11-27 00:52:06.042736+00:00,1.0179769788088486,1.0171400158467228,50000,35.84814810629378,7.169629621258756,tp
short,2025-11-27 05:37:06.042736+00:00,2025-11-27 06:07:06.042736+00:00,1.01912347638318,1.0198228982093298,47000,-38.512825829040274,-8.19421826149793,sl
short,2025-11-27 06:52:06.042736+00:00,2025-11-27 08:22:06.042736+00:00,1.0190662996870508,1.019891972924486,40000,-37.82692949740837,-9.456732374352093,sl
short,2025-11-27 10:22:06.042736+00:00,2025-11-27 10:52:06.042736+00:00,1.0216049671710201,1.0222969094866372,47000,-38.16128883400318,-8.119423156170889,sl
short,2025-11-28 00:07:06.042736+00:00,2025-11-28 00:22:06.042736+00:00,1.024296781234551,1.024189195338153,40000,-0.4965641440831403,-0.12414103602078508,tp
short,2025-11-28 02:52:06.042736+00:00,2025-11-28 04:37:06.042736+00:00,1.0252030483176484,1.0244312218626208,41000,26.724884656131685,6.5182645502760215,tp
short,2025-11-28 10:22:06.042736+00:00,2025-11-28 10:37:06.042736+00:00,1.0249708902889318,1.0246135838137165,53000,12.577243186414542,2.373064752153687,tp
short,2025-11-28 14:37:06.042736+00:00,2025-11-28 15:37:06.042736+00:00,1.026140961576228,1.0250181553033775,46000,46.12908855112537,10.028062728505517,tp
long,2025-11-30 22:37:06.042736+00:00,2025-12-01 08:07:06.042736+00:00,1.0259059942927915,1.0250925152748351,40000,-37.339160718254575,-9.334790179563644,sl
long,2025-12-01 08:07:06.042736+00:00,2025-12-01 08:37:06.042736+00:00,1.0255881942630314,1.0249520929541882,52000,-39.31726805984501,-7.561013088431733,sl
long,2025-12-01 10:37:06.042736+00:00,2025-12-01 21:22:06.042736+00:00,1.0214966868142252,1.0248045332947682,38000,121.13816626063179,31.87846480542942,tp
long,2025-12-02 01:22:06.042736+00:00,2025-12-02 01:37:06.042736+00:00,1.022688011825412,1.0220454431293642,52000,-39.65357219448771,-7.625686960478405,sl
long,2025-12-02 01:52:06.042736+00:00,2025-12-02 03:22:06.042736+00:00,1.0220733975738974,1.0214038795600417,49000,-38.686382678925334,-7.8951801385561895,sl
long,2025-12-02 10:37:06.042736+00:00,2025-12-02 10:52:06.042736+00:00,1.0217993843179396,1.0218739630438558,46000,-2.0893786078544396,-0.4542127408379215,tp
long,2025-12-02 12:07:06.042736+00:00,2025-12-02 12:22:06.042736+00:00,1.0217059138774498,1.021742746477409,45000,-3.7425330018393943,-0.8316740004087542,tp
long,2025-12-03 00:37:06.042736+00:00,2025-12-03 00:52:06.042736+00:00,1.0203064041762722,1.0209954555449177,41000,23.331106114465463,5.690513686454991,tp
short,2025-12-03 04:07:06.042736+00:00,2025-12-03 04:52:06.042736+00:00,1.0219118544375487,1.0226795631710337,43000,-38.171475539853844,-8.87708733484973,sl
short,2025-12-03 04:52:06.042736+00:00,2025-12-03 06:22:06.042736+00:00,1.0222921044850957,1.0230387715857898,44000,-38.13335243054277,-8.666671006941538,sl
short,2025-12-03 09:22:06.042736+00:00,2025-12-03 13:07:06.042736+00:00,1.0235777434661717,1.0243198468713703,44000,-37.93254982874044,-8.621034051986463,sl
short,2025-12-04 03:37:06.042736+00:00,2025-12-04 06:22:06.042736+00:00,1.0235614957972907,1.0225703137870645,45000,39.20319046017847,8.711820102261882,tp
long,2025-12-04 07:37:06.042736+00:00,2025-12-04 10:22:06.042736+00:00,1.022378182326511,1.0217388373814384,51000,-38.72659219870065,-7.593449450725619,sl
long,2025-12-04 15:52:06.042736+00:00,2025-12-04 16:22:06.042736+00:00,1.0218245807650395,1.0210590136955502,42000,-37.19381691854935,-8.855670694892702,sl
short,2025-12-04 19:07:06.042736+00:00,2025-12-04 19:52:06.042736+00:00,1.0243633773540202,1.0250637008973054,46000,-37.73488299111908,-8.203235432851972,sl
short,2025-12-05 00:07:06.042736+00:00,2025-12-05 00:22:06.042736+00:00,1.0252723201092513,1.0247360140226676,37000,15.403325203597884,4.163060865837266,tp
long,2025-12-05 02:22:06.042736+00:00,2025-12-05 04:07:06.042736+00:00,1.0239862428629758,1.0231190759317874,37000,-36.52517645397002,-9.871669311883789,sl
short,2025-12-05 09:52:06.042736+00:00,2025-12-05 10:07:06.042736+00:00,1.0262962668223874,1.0270005589075815,45000,-37.093143833733116,-8.242920851940692,sl
short,2025-12-05 15:07:06.042736+00:00,2025-12-05 15:22:06.042736+00:00,1.0286686166101573,1.0293684911518044,45000,-36.894354374119736,-8.198745416471052,sl
long,2025-12-08 00:07:06.042736+00:00,2025-12-08 00:22:06.042736+00:00,1.0336862293393791,1.0344422833426317,45000,28.622430146363193,6.3605400325251535,tp
short,2025-12-08 01:37:06.042736+00:00,2025-12-08 01:52:06.042736+00:00,1.0355556219381434,1.0363052466350666,42000,-36.52423727077399,-8.6962469692319,sl
short,2025-12-08 02:22:06.042736+00:00,2025-12-08 03:37:06.042736+00:00,1.036129052045237,1.0346803878756643,41000,54.47523095248433,13.286641695727887,tp
short,2025-12-08 08:52:06.042736+00:00,2025-12-08 09:07:06.042736+00:00,1.034909245011779,1.034347709479087,46000,20.310634503832162,4.415355326920035,tp
short,2025-12-09 10:22:06.042736+00:00,2025-12-09 10:52:06.042736+00:00,1.0342963928742162,1.0349749939405295,47000,-37.53425011672719,-7.986010663133446,sl
short,2025-12-09 11:37:06.042736+00:00,2025-12-09 12:37:06.042736+00:00,1.035450991813264,1.0362468134904768,40000,-36.632867088512626,-9.158216772128156,sl
long,2025-12-09 15:52:06.042736+00:00,2025-12-09 16:07:06.042736+00:00,1.0337843007485539,1.0329893631301468,39000,-35.68256711787686,-9.149376184070988,sl
long,2025-12-09 16:52:06.042736+00:00,2025-12-09 18:07:06.042736+00:00,1.0322617298316152,1.0314712706676985,39000,-35.50790739275265,-9.104591639167346,sl
short,2025-12-10 04:37:06.042736+00:00,2025-12-10 05:22:06.042736+00:00,1.0297316873515536,1.0287771031844692,43000,35.887119184628446,8.345841670843825,tp
short,2025-12-10 11:07:06.042736+00:00,2025-12-10 12:37:06.042736+00:00,1.030775038205921,1.0301878909645579,38000,17.751595171802258,4.671472413632173,tp
long,2025-12-10 14:37:06.042736+00:00,2025-12-10 15:22:06.042736+00:00,1.0289343127390893,1.0303235388138274,42000,53.30749513900128,12.692260747381258,tp
short,2025-12-10 23:07:06.042736+00:00,2025-12-11 00:22:06.042736+00:00,1.0308234157412908,1.0314594998840596,50000,-37.804207138441676,-7.560841427688335,sl
short,2025-12-11 08:07:06.042736+00:00,2025-12-11 12:07:06.042736+00:00,1.031777568006182,1.0310004233138252,51000,33.51437931019631,6.571446923567904,tp
long,2025-12-11 14:07:06.042736+00:00,2025-12-11 14:52:06.042736+00:00,1.0308565725232026,1.0315251990981547,48000,26.334075597697726,5.486265749520359,tp
short,2025-12-11 16:37:06.042736+00:00,2025-12-11 19:52:06.042736+00:00,1.0325255976514764,1.0332717968054592,42000,-36.38036446727651,-8.661991539827739,sl
short,2025-12-11 22:22:06.042736+00:00,2025-12-11 23:37:06.042736+00:00,1.033286555652935,1.032779075077078,52000,20.148989944559958,3.874805758569223,tp
long,2025-12-12 03:07:06.042736+00:00,2025-12-12 03:22:06.042736+00:00,1.031801137797911,1.0328330745829164,42000,38.30134497022468,9.119367850053496,tp
long,2025-12-12 14:22:06.042736+00:00,2025-12-12 15:07:06.042736+00:00,1.0322708318355083,1.0328380635743755,46000,20.572659987890788,4.47231738867191,tp
long,2025-12-15 05:37:06.042736+00:00,2025-12-15 07:07:06.042736+00:00,1.0303702828338552,1.0317551622499783,43000,54.389814893292694,12.64879416123086,tp
short,2025-12-15 13:07:06.042736+00:00,2025-12-15 15:37:06.042736+00:00,1.0342512875002743,1.0323877913746697,40000,69.73984502418188,17.43496125604547,tp
long,2025-12-15 21:37:06.042736+00:00,2025-12-15 23:07:06.042736+00:00,1.031705971450009,1.0309647799190742,44000,-37.892427361129904,-8.611915309347705,sl
long,2025-12-15 23:52:06.042736+00:00,2025-12-16 02:07:06.042736+00:00,1.0305631091382055,1.0298451075857638,45000,-37.71006985987772,-8.38001552441727,sl
long,2025-12-16 03:22:06.042736+00:00,2025-12-16 03:37:06.042736+00:00,1.0296689176475382,1.0288568686019581,40000,-37.28196182320306,-9.320490455800766,sl
long,2025-12-16 04:37:06.042736+00:00,2025-12-16 07:07:06.042736+00:00,1.0285961043945124,1.0301518632528095,42000,60.30187204847663,14.357588582970628,tp
long,2025-12-16 10:37:06.042736+00:00,2025-12-16 12:37:06.042736+00:00,1.0280520903767474,1.029317386938073,46000,52.68364182097614,11.452965613255685,tp
short,2025-12-16 19:52:06.042736+00:00,2025-12-16 20:07:06.042736+00:00,1.0291087674780854,1.0298275587702812,45000,-37.745608148809374,-8.38791292195764,sl
short,2025-12-17 05:37:06.042736+00:00,2025-12-17 16:52:06.042736+00:00,1.031551236317472,1.032285424367846,44000,-37.58427421646365,-8.541880503741737,sl
short,2025-12-17 18:07:06.042736+00:00,2025-12-17 22:37:06.042736+00:00,1.0335512894276366,1.0314671536147686,48000,94.2785190176658,19.641358128680377,tp
short,2025-12-18 01:22:06.042736+00:00,2025-12-18 03:52:06.042736+00:00,1.0333107690135195,1.0339351136088408,52000,-38.70591895671003,-7.443445953213467,sl
short,2025-12-18 05:07:06.042736+00:00,2025-12-18 06:37:06.042736+00:00,1.0349790752523544,1.0336049779500875,44000,55.180281299743456,12.540973022668968,tp
long,2025-12-18 08:37:06.042736+00:00,2025-12-18 14:07:06.042736+00:00,1.030687054113611,1.0298861937966846,41000,-37.75527299398648,-9.208603169264993,sl
long,2025-12-18 14:37:06.042736+00:00,2025-12-18 16:07:06.042736+00:00,1.0300640679837438,1.0293156483202448,43000,-37.34204553045845,-8.684196634990336,sl
short,2025-12-19 01:22:06.042736+00:00,2025-12-19 01:37:06.042736+00:00,1.0301727162742786,1.0286845866960541,41000,56.09331270720567,13.681295782245286,tp
short,2025-12-19 06:37:06.042736+00:00,2025-12-19 07:07:06.042736+00:00,1.0308453042567067,1.0316078107371975,43000,-37.94777866110482,-8.825064804908099,sl
short,2025-12-19 10:52:06.042736+00:00,2025-12-19 11:37:06.042736+00:00,1.0319412869493094,1.0312969725684051,41000,21.49688961707578,5.243143809042873,tp
short,2025-12-19 18:22:06.042736+00:00,2025-12-19 20:37:06.042736+00:00,1.0323146018002272,1.031068162336323,43000,48.43689694788216,11.264394639042365,tp
long,2025-12-22 02:07:06.042736+00:00,2025-12-22 03:52:06.042736+00:00,1.0288554593669796,1.0302682041163607,43000,55.588024223384,12.92744749381023,tp
long,2025-12-22 06:07:06.042736+00:00,2025-12-22 06:22:06.042736+00:00,1.0278990209592131,1.0290249644368918,44000,44.26151301786247,10.059434776786926,tp
short,2025-12-22 12:37:06.042736+00:00,2025-12-22 12:52:06.042736+00:00,1.0280389338692704,1.0277392358756368,50000,8.984899681680375,1.796979936336075,tp
long,2025-12-22 17:52:06.042736+00:00,2025-12-22 18:07:06.042736+00:00,1.0266195020596192,1.0274418808046577,48000,33.71417976185008,7.023787450385433,tp
long,2025-12-23 00:37:06.042736+00:00,2025-12-23 01:22:06.042736+00:00,1.0263007968832052,1.027081886461072,49000,32.3933893154743,6.610895778668225,tp
short,2025-12-23 04:52:06.042736+00:00,2025-12-23 05:07:06.042736+00:00,1.0284133855357085,1.0290828275563402,50000,-39.47210103158416,-7.894420206316831,sl
short,2025-12-23 05:22:06.042736+00:00,2025-12-23 07:37:06.042736+00:00,1.0291065827853696,1.0298259131175183,46000,-38.609195278838364,-8.393303321486599,sl
short,2025-12-23 08:52:06.042736+00:00,2025-12-23 11:22:06.042736+00:00,1.0312503390102288,1.0319944854879133,45000,-38.88659149580268,-8.64146477684504,sl
short,2025-12-24 00:52:06.042736+00:00,2025-12-24 02:07:06.042736+00:00,1.0283485103077652,1.0290373967809183,48000,-38.826550711350116,-8.088864731531274,sl
short,2025-12-24 03:52:06.042736+00:00,2025-12-24 08:22:06.042736+00:00,1.0304763855548134,1.0286471844492655,41000,70.07724532746188,17.09201105547851,tp
long,2025-12-24 09:07:06.042736+00:00,2025-12-24 09:37:06.042736+00:00,1.0284577060287226,1.0298343518186337,46000,57.805706335912724,12.566457899111462,tp
short,2025-12-24 11:22:06.042736+00:00,2025-12-24 12:07:06.042736+00:00,1.0305167066897702,1.0314124360974999,37000,-37.58198808599666,-10.157294077296395,sl
long,2025-12-25 10:22:06.042736+00:00,2025-12-25 10:37:06.042736+00:00,1.0313782372166678,1.030751282596834,53000,-39.588594851194784,-7.469546198338638,sl
long,2025-12-25 11:07:06.042736+00:00,2025-12-25 11:37:06.042736+00:00,1.0312780464460654,1.0306025970469614,49000,-38.97702055609165,-7.954493991039112,sl
short,2025-12-25 16:07:06.042736+00:00,2025-12-25 21:52:06.042736+00:00,1.0329751247601515,1.033753046861234,42000,-37.71272824546108,-8.979221010824066,sl
short,2025-12-25 22:22:06.042736+00:00,2025-12-26 00:07:06.042736+00:00,1.0333503232276353,1.034109937964137,43000,-37.823433669571244,-8.79614736501657,sl
short,2025-12-26 03:07:06.042736+00:00,2025-12-26 05:22:06.042736+00:00,1.0348134228954573,1.0355604602748278,44000,-38.1496446923038,-8.670373793705409,sl
long,2025-12-26 07:22:06.042736+00:00,2025-12-26 10:07:06.042736+00:00,1.0328989608727215,1.0343036257628884,38000,48.81726582634161,12.846648901668846,tp
short,2025-12-26 11:07:06.042736+00:00,2025-12-26 11:52:06.042736+00:00,1.0349478714342917,1.0357060974438732,43000,-37.763718412005815,-8.782260095815307,sl
short,2025-12-26 16:22:06.042736+00:00,2025-12-26 18:22:06.042736+00:00,1.0359472655365365,1.0354479573869784,48000,18.20679117878975,3.7930814955811973,tp
long,2025-12-28 23:07:06.042736+00:00,2025-12-29 01:22:06.042736+00:00,1.0370753902920242,1.0379500570280102,44000,33.205336383384804,7.546667359860183,tp
long,2025-12-29 07:22:06.042736+00:00,2025-12-29 07:37:06.042736+00:00,1.0366104775826954,1.0372316278546294,44000,22.050611965095563,5.011502719339901,tp
short,2025-12-29 09:22:06.042736+00:00,2025-12-29 10:52:06.042736+00:00,1.0382387462734786,1.0389577933323755,46000,-38.59616470925812,-8.390470588969155,sl
short,2025-12-29 11:52:06.042736+00:00,2025-12-29 14:07:06.042736+00:00,1.039613742519105,1.0403970329519379,42000,-37.93819817898065,-9.032904328328726,sl
short,2025-12-30 00:37:06.042736+00:00,2025-12-30 00:52:06.042736+00:00,1.0421287888060833,1.0427676869445903,51000,-38.70380506385894,-7.5889813850703804,sl
short,2025-12-30 01:22:06.042736+00:00,2025-12-30 01:37:06.042736+00:00,1.0427758991945848,1.043447475496062,48000,-37.99566247091014,-7.9157630147729465,sl
short,2025-12-30 02:07:06.042736+00:00,2025-12-30 02:22:06.042736+00:00,1.0429461436635412,1.0420262313961604,46000,36.79596429951967,7.999122673808624,tp
short,2025-12-30 08:07:06.042736+00:00,2025-12-30 09:37:06.042736+00:00,1.0432903572226104,1.0439244541684622,51000,-38.45894423844252,-7.540969458518142,sl
short,2025-12-31 01:37:06.042736+00:00,2025-12-31 02:37:06.042736+00:00,1.0497245030424696,1.050453843990533,44000,-37.37100171479573,-8.493409480635393,sl
short,2025-12-31 08:07:06.042736+00:00,2025-12-31 11:37:06.042736+00:00,1.052746144168722,1.0514788569820672,40000,45.891487466192345,11.472871866548086,tp
long,2025-12-31 12:07:06.042736+00:00,2025-12-31 12:37:06.042736+00:00,1.0514742512561084,1.050655095301122,39000,-36.62708224446896,-9.391559549863835,sl
